  theta         h        log h        C             K        log K          S          Kv
 
  0.5029  -0.235E-04 -0.4629E+01  0.3309E-05  0.5634E+01  0.7508E+00    1.0000  0.0000E+00
  0.5029  -0.291E-04 -0.4537E+01  0.3767E-05  0.5633E+01  0.7508E+00    1.0000  0.0000E+00
  0.5029  -0.360E-04 -0.4444E+01  0.4289E-05  0.5633E+01  0.7507E+00    1.0000  0.0000E+00
  0.5029  -0.445E-04 -0.4351E+01  0.4883E-05  0.5632E+01  0.7507E+00    1.0000  0.0000E+00
  0.5029  -0.551E-04 -0.4258E+01  0.5559E-05  0.5632E+01  0.7506E+00    1.0000  0.0000E+00
  0.5029  -0.683E-04 -0.4166E+01  0.6328E-05  0.5631E+01  0.7506E+00    1.0000  0.0000E+00
  0.5029  -0.845E-04 -0.4073E+01  0.7204E-05  0.5630E+01  0.7505E+00    1.0000  0.0000E+00
  0.5029  -0.105E-03 -0.3980E+01  0.8202E-05  0.5629E+01  0.7504E+00    1.0000  0.0000E+00
  0.5029  -0.129E-03 -0.3888E+01  0.9337E-05  0.5628E+01  0.7504E+00    1.0000  0.0000E+00
  0.5029  -0.160E-03 -0.3795E+01  0.1063E-04  0.5627E+01  0.7503E+00    1.0000  0.0000E+00
  0.5029  -0.198E-03 -0.3702E+01  0.1210E-04  0.5626E+01  0.7502E+00    1.0000  0.0000E+00
  0.5029  -0.246E-03 -0.3610E+01  0.1378E-04  0.5624E+01  0.7501E+00    1.0000  0.0000E+00
  0.5029  -0.304E-03 -0.3517E+01  0.1568E-04  0.5622E+01  0.7499E+00    1.0000  0.0000E+00
  0.5029  -0.376E-03 -0.3424E+01  0.1786E-04  0.5620E+01  0.7498E+00    1.0000  0.0000E+00
  0.5029  -0.466E-03 -0.3332E+01  0.2033E-04  0.5618E+01  0.7496E+00    1.0000  0.0000E+00
  0.5029  -0.577E-03 -0.3239E+01  0.2314E-04  0.5616E+01  0.7494E+00    1.0000  0.0000E+00
  0.5029  -0.714E-03 -0.3146E+01  0.2635E-04  0.5613E+01  0.7492E+00    1.0000  0.0000E+00
  0.5029  -0.884E-03 -0.3054E+01  0.2999E-04  0.5609E+01  0.7489E+00    1.0000  0.0000E+00
  0.5029  -0.109E-02 -0.2961E+01  0.3415E-04  0.5606E+01  0.7486E+00    1.0000  0.0000E+00
  0.5029  -0.135E-02 -0.2868E+01  0.3887E-04  0.5601E+01  0.7483E+00    1.0000  0.3609E-31
  0.5029  -0.168E-02 -0.2775E+01  0.4425E-04  0.5597E+01  0.7479E+00    1.0000  0.3609E-31
  0.5029  -0.208E-02 -0.2683E+01  0.5038E-04  0.5591E+01  0.7475E+00    1.0000  0.3609E-31
  0.5029  -0.257E-02 -0.2590E+01  0.5736E-04  0.5585E+01  0.7470E+00    1.0000  0.3638E-30
  0.5029  -0.318E-02 -0.2497E+01  0.6530E-04  0.5578E+01  0.7464E+00    1.0000  0.3638E-30
  0.5029  -0.394E-02 -0.2405E+01  0.7434E-04  0.5569E+01  0.7458E+00    1.0000  0.1406E-29
  0.5029  -0.487E-02 -0.2312E+01  0.8463E-04  0.5560E+01  0.7451E+00    1.0000  0.3667E-29
  0.5029  -0.603E-02 -0.2219E+01  0.9635E-04  0.5550E+01  0.7443E+00    1.0000  0.1417E-28
  0.5029  -0.747E-02 -0.2127E+01  0.1097E-03  0.5538E+01  0.7433E+00    1.0000  0.5473E-28
  0.5029  -0.925E-02 -0.2034E+01  0.1249E-03  0.5524E+01  0.7423E+00    1.0000  0.1428E-27
  0.5029  -0.114E-01 -0.1941E+01  0.1422E-03  0.5509E+01  0.7410E+00    1.0000  0.4560E-27
  0.5029  -0.142E-01 -0.1849E+01  0.1618E-03  0.5491E+01  0.7396E+00    1.0000  0.1439E-26
  0.5029  -0.175E-01 -0.1756E+01  0.1842E-03  0.5471E+01  0.7381E+00    1.0000  0.4596E-26
  0.5029  -0.217E-01 -0.1663E+01  0.2097E-03  0.5448E+01  0.7363E+00    1.0000  0.1451E-25
  0.5029  -0.269E-01 -0.1571E+01  0.2388E-03  0.5422E+01  0.7342E+00    1.0000  0.4409E-25
  0.5029  -0.333E-01 -0.1478E+01  0.2718E-03  0.5393E+01  0.7318E+00    1.0000  0.1363E-24
  0.5029  -0.412E-01 -0.1385E+01  0.3095E-03  0.5360E+01  0.7291E+00    1.0000  0.4335E-24
  0.5029  -0.510E-01 -0.1292E+01  0.3523E-03  0.5322E+01  0.7261E+00    1.0000  0.1350E-23
  0.5029  -0.631E-01 -0.1200E+01  0.4010E-03  0.5279E+01  0.7226E+00    1.0000  0.4260E-23
  0.5029  -0.781E-01 -0.1107E+01  0.4565E-03  0.5230E+01  0.7185E+00    0.9999  0.1336E-22
  0.5029  -0.967E-01 -0.1014E+01  0.5197E-03  0.5175E+01  0.7139E+00    0.9999  0.4213E-22
  0.5029  -0.120E+00 -0.9217E+00  0.5916E-03  0.5113E+01  0.7087E+00    0.9999  0.1317E-21
  0.5029  -0.148E+00 -0.8290E+00  0.6733E-03  0.5043E+01  0.7026E+00    0.9998  0.4140E-21
  0.5029  -0.184E+00 -0.7364E+00  0.7664E-03  0.4963E+01  0.6957E+00    0.9998  0.1298E-20
  0.5028  -0.227E+00 -0.6437E+00  0.8722E-03  0.4873E+01  0.6878E+00    0.9997  0.4074E-20
  0.5028  -0.281E+00 -0.5510E+00  0.9924E-03  0.4771E+01  0.6786E+00    0.9995  0.1277E-19
  0.5027  -0.348E+00 -0.4583E+00  0.1129E-02  0.4657E+01  0.6681E+00    0.9993  0.4004E-19
  0.5026  -0.431E+00 -0.3656E+00  0.1284E-02  0.4529E+01  0.6560E+00    0.9991  0.1254E-18
  0.5025  -0.533E+00 -0.2729E+00  0.1460E-02  0.4385E+01  0.6419E+00    0.9987  0.3926E-18
  0.5023  -0.660E+00 -0.1802E+00  0.1659E-02  0.4224E+01  0.6257E+00    0.9981  0.1228E-17
  0.5020  -0.817E+00 -0.8755E-01  0.1883E-02  0.4044E+01  0.6068E+00    0.9974  0.3836E-17
  0.5016  -0.101E+01  0.5141E-02  0.2135E-02  0.3845E+01  0.5849E+00    0.9963  0.1196E-16
  0.5010  -0.125E+01  0.9783E-01  0.2418E-02  0.3625E+01  0.5593E+00    0.9948  0.3720E-16
  0.5003  -0.155E+01  0.1905E+00  0.2732E-02  0.3383E+01  0.5293E+00    0.9928  0.1152E-15
  0.4992  -0.192E+01  0.2832E+00  0.3077E-02  0.3120E+01  0.4941E+00    0.9899  0.3552E-15
  0.4977  -0.238E+01  0.3759E+00  0.3451E-02  0.2835E+01  0.4526E+00    0.9858  0.1087E-14
  0.4956  -0.294E+01  0.4686E+00  0.3848E-02  0.2533E+01  0.4036E+00    0.9802  0.3295E-14
  0.4928  -0.364E+01  0.5613E+00  0.4257E-02  0.2216E+01  0.3455E+00    0.9725  0.9855E-14
  0.4889  -0.451E+01  0.6540E+00  0.4658E-02  0.1891E+01  0.2766E+00    0.9620  0.2894E-13
  0.4837  -0.558E+01  0.7466E+00  0.5025E-02  0.1566E+01  0.1947E+00    0.9479  0.8292E-13
  0.4768  -0.691E+01  0.8393E+00  0.5321E-02  0.1252E+01  0.9750E-01    0.9293  0.2301E-12
  0.4679  -0.855E+01  0.9320E+00  0.5503E-02  0.9607E+00 -0.1740E-01    0.9051  0.6130E-12
  0.4567  -0.106E+02  0.1025E+01  0.5529E-02  0.7041E+00 -0.1524E+00    0.8747  0.1552E-11
  0.4429  -0.131E+02  0.1117E+01  0.5371E-02  0.4904E+00 -0.3094E+00    0.8374  0.3696E-11
  0.4267  -0.162E+02  0.1210E+01  0.5023E-02  0.3238E+00 -0.4898E+00    0.7934  0.8205E-11
  0.4083  -0.201E+02  0.1303E+01  0.4513E-02  0.2025E+00 -0.6936E+00    0.7435  0.1687E-10
  0.3882  -0.249E+02  0.1395E+01  0.3896E-02  0.1202E+00 -0.9201E+00    0.6892  0.3202E-10
  0.3672  -0.308E+02  0.1488E+01  0.3238E-02  0.6802E-01 -0.1167E+01    0.6322  0.5611E-10
  0.3459  -0.381E+02  0.1581E+01  0.2602E-02  0.3692E-01 -0.1433E+01    0.5746  0.9114E-10
  0.3251  -0.472E+02  0.1674E+01  0.2032E-02  0.1935E-01 -0.1713E+01    0.5182  0.1381E-09
  0.3052  -0.584E+02  0.1766E+01  0.1549E-02  0.9863E-02 -0.2006E+01    0.4642  0.1967E-09
  0.2866  -0.723E+02  0.1859E+01  0.1160E-02  0.4917E-02 -0.2308E+01    0.4138  0.2654E-09
  0.2694  -0.895E+02  0.1952E+01  0.8561E-03  0.2411E-02 -0.2618E+01    0.3674  0.3421E-09
  0.2539  -0.111E+03  0.2044E+01  0.6251E-03  0.1167E-02 -0.2933E+01    0.3253  0.4241E-09
  0.2399  -0.137E+03  0.2137E+01  0.4528E-03  0.5601E-03 -0.3252E+01    0.2874  0.5089E-09
  0.2274  -0.170E+03  0.2230E+01  0.3261E-03  0.2669E-03 -0.3574E+01    0.2534  0.5942E-09
  0.2162  -0.210E+03  0.2322E+01  0.2339E-03  0.1266E-03 -0.3898E+01    0.2233  0.6781E-09
  0.2064  -0.260E+03  0.2415E+01  0.1672E-03  0.5980E-04 -0.4223E+01    0.1965  0.7591E-09
  0.1976  -0.322E+03  0.2508E+01  0.1193E-03  0.2819E-04 -0.4550E+01    0.1729  0.8361E-09
  0.1899  -0.398E+03  0.2600E+01  0.8498E-04  0.1326E-04 -0.4877E+01    0.1520  0.9084E-09
  0.1831  -0.493E+03  0.2693E+01  0.6046E-04  0.6232E-05 -0.5205E+01    0.1336  0.9757E-09
  0.1772  -0.611E+03  0.2786E+01  0.4299E-04  0.2926E-05 -0.5534E+01    0.1174  0.1038E-08
  0.1719  -0.756E+03  0.2878E+01  0.3054E-04  0.1373E-05 -0.5862E+01    0.1032  0.1095E-08
  0.1673  -0.936E+03  0.2971E+01  0.2170E-04  0.6437E-06 -0.6191E+01    0.0907  0.1146E-08
  0.1632  -0.116E+04  0.3064E+01  0.1541E-04  0.3017E-06 -0.6520E+01    0.0797  0.1193E-08
  0.1596  -0.143E+04  0.3157E+01  0.1094E-04  0.1414E-06 -0.6849E+01    0.0700  0.1235E-08
  0.1565  -0.178E+04  0.3249E+01  0.7763E-05  0.6627E-07 -0.7179E+01    0.0615  0.1273E-08
  0.1537  -0.220E+04  0.3342E+01  0.5510E-05  0.3105E-07 -0.7508E+01    0.0540  0.1306E-08
  0.1513  -0.272E+04  0.3435E+01  0.3910E-05  0.1455E-07 -0.7837E+01    0.0474  0.1336E-08
  0.1492  -0.337E+04  0.3527E+01  0.2775E-05  0.6815E-08 -0.8167E+01    0.0417  0.1363E-08
  0.1473  -0.417E+04  0.3620E+01  0.1969E-05  0.3193E-08 -0.8496E+01    0.0366  0.1386E-08
  0.1457  -0.516E+04  0.3713E+01  0.1397E-05  0.1496E-08 -0.8825E+01    0.0322  0.1407E-08
  0.1442  -0.639E+04  0.3805E+01  0.9917E-06  0.7006E-09 -0.9155E+01    0.0282  0.1424E-08
  0.1430  -0.791E+04  0.3898E+01  0.7037E-06  0.3282E-09 -0.9484E+01    0.0248  0.1440E-08
  0.1418  -0.979E+04  0.3991E+01  0.4993E-06  0.1537E-09 -0.9813E+01    0.0218  0.1453E-08
  0.1409  -0.121E+05  0.4083E+01  0.3543E-06  0.7201E-10 -0.1014E+02    0.0191  0.1463E-08
  0.1400  -0.150E+05  0.4176E+01  0.2514E-06  0.3373E-10 -0.1047E+02    0.0168  0.1472E-08
end
